ARI?,diseases,coryza,wheezing,sore throat,nasal congestion,fever,cough,chills,difficulty breathing,coughing up sputum,shortness of breath,chest tightness,vomiting
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,pyelonephritis,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
non-ARI,problem during pregnancy,0,0,0,0,0,0,0,0,0,0,0,1
